-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2018 through 12/31/2022 in LST
Location: latitude  56.9474   longitude 24.1069 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 42.62 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
ALLSKY_SFC_LW_DWN       CERES SYN1deg All Sky Surface Longwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (W m-2 x 40) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS                      MERRA-2 Earth Skin Temperature (C) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR             MERRA-2 Precipitation Corrected (mm/day) 
PS                      MERRA-2 Surface Pressure (kPa) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX               MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN               MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M_RANGE             MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_UVA,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,TS,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M
2021,10,17,1.03,2.21,0.28,7.76,0.07,0.15,7.36,6.32,6.84,7.36,5.96,93.08,3.73,100.44,5.18,7.43,3.24,4.19,260.4
2021,10,18,2.08,2.49,0.58,6.56,0.11,0.21,5.6,2.72,4.16,5.63,4.59,82.49,0.64,101.06,6.49,8.53,4.64,3.89,300.3
2021,10,19,2.09,2.39,0.6,6.56,0.11,0.21,4.84,1.64,3.24,4.96,4.23,80.57,0.08,101.63,3.8,6.91,2.09,4.82,245.4
2021,10,20,0.44,1.71,0.13,7.82,0.03,0.08,8.95,7.7,8.32,8.71,6.81,91.89,8.19,99.48,9.42,11.99,7.06,4.93,200.7
2021,10,21,0.73,1.48,0.22,8.16,0.05,0.11,12.17,11.0,11.59,11.42,8.4,92.43,4.71,98.1,10.14,14.42,7.2,7.22,219.1
2021,10,22,1.36,2.04,0.42,7.25,0.08,0.14,7.64,4.2,5.92,7.62,5.24,79.51,2.55,98.44,9.71,12.88,5.0,7.88,242.8
2021,10,23,1.21,1.93,0.38,7.11,0.07,0.12,5.15,3.46,4.3,5.36,4.89,88.99,1.63,100.0,6.72,8.92,4.77,4.15,295.9
2021,10,24,1.29,2.01,0.41,6.62,0.08,0.16,4.06,2.0,3.03,4.24,4.32,86.93,0.19,102.0,4.27,6.03,2.94,3.09,277.6
2021,10,25,1.69,1.99,0.55,6.5,0.09,0.22,4.11,2.82,3.47,4.54,4.61,92.04,0.1,101.7,6.93,8.55,6.01,2.54,204.0
2021,10,26,0.97,1.73,0.33,6.96,0.06,0.15,5.22,4.27,4.75,5.55,5.17,93.85,3.69,100.88,6.09,7.17,5.36,1.81,206.6
2021,10,27,0.89,1.71,0.3,7.63,0.06,0.13,8.6,8.0,8.3,8.32,6.68,95.88,8.06,100.59,7.73,11.07,5.83,5.24,241.3
2021,10,28,0.5,1.47,0.17,8.16,0.04,0.11,10.82,10.24,10.53,10.27,7.71,96.05,2.39,101.08,5.6,8.39,3.61,4.78,249.7
2021,10,29,1.6,1.71,0.57,6.7,0.08,0.18,8.49,7.56,8.02,8.28,6.41,94.0,0.21,101.35,6.26,7.23,5.34,1.89,195.6
2021,10,30,1.72,1.72,0.63,6.23,0.08,0.17,7.05,6.05,6.55,7.05,5.79,93.44,0.1,101.18,5.72,7.13,4.52,2.61,182.8
2021,10,31,1.51,1.54,0.57,6.55,0.07,0.12,7.59,6.22,6.91,7.55,5.88,91.25,0.06,100.85,6.22,8.0,4.12,3.88,184.6
2021,11,1,1.67,1.67,0.64,6.21,0.08,0.13,6.58,4.96,5.77,6.69,5.4,90.1,0.08,100.65,6.43,7.9,4.6,3.3,156.2
2021,11,2,0.83,1.3,0.33,7.01,0.05,0.08,5.47,4.43,4.95,5.92,5.21,93.13,0.69,100.37,6.97,7.89,6.17,1.72,140.3
2021,11,3,0.3,1.32,0.12,7.61,0.02,0.04,5.32,4.67,5.0,5.76,5.33,95.51,7.21,99.93,4.62,6.25,2.68,3.57,155.8
2021,11,4,0.71,1.37,0.29,7.2,0.04,0.06,6.76,5.95,6.35,6.84,5.79,94.56,2.82,100.46,6.1,7.27,4.92,2.35,166.9
2021,11,5,0.2,1.12,0.09,7.7,0.02,0.02,7.43,6.44,6.93,7.13,6.03,93.34,5.13,99.74,7.49,8.93,6.06,2.87,209.1
2021,11,6,0.52,1.23,0.22,7.45,0.03,0.05,6.35,5.48,5.92,6.27,5.61,94.07,5.07,100.26,7.34,8.8,4.67,4.13,252.6
2021,11,7,0.19,1.17,0.08,7.65,0.02,0.02,6.8,6.18,6.49,6.77,5.93,95.77,10.58,99.67,7.26,8.94,4.37,4.57,207.9
2021,11,8,0.68,1.34,0.31,7.05,0.04,0.06,3.91,2.08,2.99,4.24,4.48,87.97,2.38,100.23,7.79,10.22,3.81,6.41,335.2
2021,11,9,1.32,1.44,0.61,5.53,0.06,0.07,0.06,-2.07,-1.0,0.75,3.2,86.22,0.59,102.27,3.88,8.25,0.21,8.04,203.6
2021,11,10,0.36,1.11,0.17,7.17,0.02,0.03,3.2,2.37,2.79,3.53,4.5,94.55,10.43,101.68,8.58,9.3,6.95,2.35,207.0
2021,11,11,0.4,1.05,0.2,7.33,0.03,0.05,6.03,5.6,5.81,5.83,5.63,97.19,4.4,101.08,5.31,9.05,3.11,5.94,229.0
2021,11,12,1.07,1.26,0.53,6.38,0.05,0.06,5.51,4.44,4.98,4.96,5.19,91.93,0.17,100.96,6.51,9.41,3.07,6.34,284.0
2021,11,13,0.4,1.2,0.21,6.61,0.03,0.04,2.59,2.04,2.31,3.14,4.34,96.06,0.22,101.87,3.12,4.16,1.56,2.6,148.3
2021,11,14,0.44,0.96,0.23,6.68,0.03,0.04,1.76,1.18,1.47,2.69,4.05,95.94,0.25,102.41,2.86,3.73,1.56,2.17,72.1
2021,11,15,0.48,1.21,0.26,6.2,0.03,0.05,-0.98,-2.08,-1.53,-0.07,3.18,93.49,0.08,103.07,3.38,4.85,2.14,2.71,157.8
2021,11,16,0.24,0.85,0.13,6.62,0.02,0.02,0.4,-0.07,0.16,1.17,3.73,97.2,0.68,102.31,4.48,5.05,3.62,1.43,199.7
2021,11,17,0.25,0.78,0.14,6.93,0.02,0.02,2.03,1.66,1.84,2.58,4.25,97.53,1.39,101.22,5.2,6.68,4.14,2.54,184.9
2021,11,18,0.55,0.99,0.32,7.2,0.03,0.04,3.97,3.18,3.58,4.01,4.79,94.64,3.41,100.24,6.94,8.4,5.05,3.35,234.3
2021,11,19,0.35,0.93,0.21,7.44,0.02,0.02,4.8,4.43,4.62,4.87,5.33,97.48,1.05,99.52,5.73,11.32,2.42,8.9,245.6
2021,11,20,0.81,1.01,0.49,6.87,0.04,0.04,5.96,3.17,4.56,5.51,4.83,82.69,0.51,99.44,9.47,15.13,4.86,10.27,295.8
2021,11,21,0.24,0.93,0.15,7.02,0.02,0.02,3.05,2.18,2.61,3.26,4.51,94.05,1.77,99.4,4.55,6.59,2.83,3.76,306.1
2021,11,22,0.97,1.02,0.61,5.47,0.04,0.03,-1.42,-4.56,-2.99,-0.94,2.67,80.01,0.21,101.06,4.01,6.29,1.01,5.28,286.0
2021,11,23,0.35,0.87,0.23,6.81,0.02,0.02,0.77,-0.3,0.23,1.13,3.72,93.05,2.59,100.76,5.11,6.94,3.2,3.74,255.4
2021,11,24,0.33,0.82,0.22,6.8,0.02,0.02,2.98,2.58,2.78,2.9,4.59,97.32,0.85,100.57,6.43,8.95,4.51,4.44,245.8
2021,11,25,0.33,0.75,0.22,7.16,0.02,0.03,3.71,3.33,3.52,3.69,4.86,97.37,1.46,99.91,7.61,8.81,5.25,3.56,213.2
2021,11,26,0.2,0.67,0.14,6.99,0.01,0.01,2.13,1.57,1.85,2.41,4.32,96.15,4.15,98.99,6.86,9.39,4.27,5.12,209.0
2021,11,27,0.24,0.77,0.17,6.71,0.02,0.02,0.23,-0.5,-0.13,1.01,3.72,95.14,4.21,99.1,5.73,7.74,2.37,5.37,53.2
2021,11,28,0.21,0.74,0.15,6.84,0.01,0.01,-2.02,-3.52,-2.77,-1.26,2.94,90.85,0.89,99.41,2.65,6.2,0.79,5.41,79.9
2021,11,29,0.17,0.74,0.12,6.38,0.01,0.01,-1.49,-2.64,-2.06,-0.58,3.17,92.98,5.22,98.98,7.05,9.69,3.04,6.65,36.9
2021,11,30,0.24,0.79,0.18,6.42,0.01,0.01,-1.37,-3.75,-2.56,-0.78,2.92,84.43,1.53,98.11,8.2,10.25,6.19,4.06,316.3
2021,12,1,0.48,0.81,0.37,6.43,0.02,0.02,-2.11,-4.14,-3.12,-1.78,2.83,87.33,1.06,98.74,5.45,8.55,3.13,5.42,295.3
2021,12,2,0.16,0.58,0.12,6.91,0.01,0.01,-2.01,-2.83,-2.42,-1.13,3.17,95.69,7.83,97.96,6.2,8.78,4.44,4.34,120.0
2021,12,3,0.21,0.67,0.17,6.79,0.02,0.01,-2.68,-3.68,-3.18,-2.08,2.95,94.66,9.36,98.62,4.65,7.34,1.23,6.11,313.6
2021,12,4,0.25,0.63,0.2,6.33,0.02,0.01,-6.13,-7.11,-6.62,-5.79,2.22,97.59,1.99,99.88,3.35,4.22,2.04,2.18,118.4
2021,12,5,0.29,0.7,0.24,6.05,0.02,0.02,-11.66,-12.02,-11.84,-9.98,1.53,100.0,0.74,100.82,5.49,6.22,4.36,1.86,62.4
2021,12,6,0.45,0.68,0.38,5.73,0.02,0.02,-16.92,-16.84,-16.88,-14.95,0.99,100.0,0.16,101.25,3.81,4.91,2.49,2.42,59.7
2021,12,7,0.46,0.77,0.39,5.5,0.03,0.02,-15.99,-16.72,-16.35,-15.48,1.01,98.63,0.12,101.26,2.42,3.81,0.84,2.97,115.2
2021,12,8,0.64,0.74,0.55,5.32,0.03,0.02,-15.99,-16.15,-16.07,-14.6,1.04,100.0,0.06,101.71,3.97,4.77,3.04,1.73,158.4
2021,12,9,0.55,0.72,0.48,5.55,0.03,0.02,-14.1,-14.23,-14.17,-11.99,1.2,100.0,0.21,101.61,6.9,8.6,5.0,3.6,113.6
2021,12,10,0.15,0.55,0.14,6.76,0.01,0.01,-5.59,-6.31,-5.95,-4.41,2.43,97.86,3.56,100.76,8.09,8.52,7.04,1.48,122.5
2021,12,11,0.19,0.54,0.17,6.94,0.01,0.01,0.28,-0.18,0.05,0.4,3.73,96.84,7.57,100.8,3.99,7.55,1.45,6.1,137.9
2021,12,12,0.12,0.57,0.11,6.59,0.01,0.01,-4.74,-5.44,-5.09,-4.89,2.51,98.56,0.38,101.6,2.73,3.4,1.75,1.65,239.0
2021,12,13,0.2,0.58,0.18,6.31,0.01,0.01,-4.44,-4.97,-4.7,-4.27,2.61,99.51,0.71,101.96,3.4,4.32,2.74,1.58,218.5
2021,12,14,0.24,0.54,0.22,6.43,0.02,0.01,-2.64,-3.26,-2.95,-2.2,2.98,97.89,5.1,101.5,6.31,8.3,4.42,3.88,198.7
2021,12,15,0.29,0.56,0.27,6.62,0.02,0.02,0.96,0.67,0.81,0.59,3.95,97.9,2.73,101.18,6.34,7.94,4.53,3.41,232.8
2021,12,16,0.4,0.6,0.37,6.52,0.02,0.02,1.91,1.67,1.79,1.14,4.27,98.38,0.74,100.83,7.21,8.44,6.21,2.23,275.7
2021,12,17,0.3,0.61,0.28,6.46,0.02,0.02,1.79,1.2,1.5,1.32,4.09,95.87,0.53,101.55,6.29,7.28,4.54,2.74,331.7
2021,12,18,0.18,0.55,0.17,6.95,0.01,0.01,2.24,2.06,2.15,1.86,4.38,98.79,2.65,101.17,5.51,7.17,3.92,3.25,283.4
2021,12,19,0.34,0.59,0.32,6.87,0.02,0.01,1.73,0.6,1.16,1.37,4.01,92.19,1.2,99.5,7.87,9.07,6.05,3.02,328.7
2021,12,20,0.44,0.65,0.42,6.08,0.02,0.01,-4.64,-8.03,-6.33,-3.71,2.04,78.48,0.34,100.73,7.92,9.19,5.52,3.67,16.7
2021,12,21,0.44,0.63,0.41,5.47,0.02,0.01,-6.93,-9.13,-8.03,-5.99,1.83,87.13,1.43,101.34,4.42,6.92,3.3,3.62,7.1
2021,12,22,0.53,0.64,0.5,5.24,0.02,0.02,-6.51,-8.67,-7.59,-5.78,1.89,87.43,0.39,101.82,3.29,4.34,2.14,2.2,337.0
2021,12,23,0.24,0.5,0.23,5.79,0.01,0.01,-6.28,-7.11,-6.7,-5.35,2.24,97.74,1.05,100.55,6.34,8.81,4.0,4.81,214.9
2021,12,24,0.12,0.51,0.11,6.62,0.01,0.01,-4.49,-5.92,-5.2,-3.74,2.48,92.46,7.61,98.53,6.63,9.35,2.62,6.73,234.2
2021,12,25,0.28,0.61,0.26,6.13,0.02,0.01,-4.56,-6.17,-5.36,-4.12,2.41,91.11,3.4,99.01,6.36,8.13,4.36,3.77,285.4
2021,12,26,0.47,0.64,0.44,6.35,0.02,0.01,-5.19,-7.11,-6.15,-4.92,2.24,88.91,2.12,99.93,6.74,10.19,4.6,5.59,299.1
2021,12,27,0.34,0.6,0.32,6.29,0.02,0.01,-2.98,-3.91,-3.44,-2.91,2.83,95.66,1.65,100.9,5.03,5.88,4.51,1.37,248.4
2021,12,28,0.39,0.66,0.36,5.57,0.02,0.01,-8.02,-8.81,-8.42,-6.95,1.89,98.4,0.14,101.24,6.39,8.85,3.63,5.22,160.8
2021,12,29,0.32,0.61,0.29,5.4,0.02,0.01,-8.49,-9.94,-9.21,-7.3,1.72,93.46,0.04,100.67,7.54,8.87,5.61,3.26,159.2
2021,12,30,0.21,0.53,0.19,5.98,0.01,0.01,-6.85,-7.64,-7.24,-5.85,2.12,98.4,1.83,100.36,5.61,7.12,4.43,2.69,182.5
2021,12,31,0.33,0.58,0.29,6.64,0.02,0.02,0.91,0.85,0.88,0.31,4.07,99.48,1.86,99.63,4.11,7.05,1.72,5.33,248.8
2022,1,1,0.33,0.62,0.29,6.12,0.02,0.01,-1.98,-2.92,-2.45,-2.71,3.17,94.64,1.35,100.55,5.37,9.37,1.76,7.61,337.7
2022,1,2,0.2,0.6,0.18,6.14,0.01,0.01,-4.35,-5.44,-4.9,-4.62,2.57,94.73,5.83,100.48,5.43,9.41,0.93,8.48,166.1
2022,1,3,0.26,0.56,0.23,6.92,0.02,0.01,0.38,0.16,0.27,0.12,3.9,98.46,4.82,98.86,3.07,5.07,0.36,4.71,243.9
2022,1,4,0.25,0.58,0.21,7.05,0.02,0.01,1.4,1.21,1.3,0.73,4.21,98.64,4.77,98.68,5.64,7.43,3.32,4.11,215.8
2022,1,5,0.41,0.65,0.34,6.77,0.02,0.01,0.67,0.14,0.41,0.42,3.91,96.07,4.38,98.33,6.43,8.43,5.34,3.09,218.4
2022,1,6,0.34,0.67,0.28,6.48,0.02,0.01,-2.47,-4.05,-3.26,-2.81,2.92,90.3,1.1,99.18,5.91,8.23,4.04,4.19,309.7
2022,1,7,0.64,0.7,0.52,5.65,0.03,0.02,-3.47,-5.22,-4.34,-3.93,2.55,89.88,0.43,100.34,5.88,8.09,3.14,4.95,275.7
2022,1,8,0.35,0.65,0.28,6.27,0.02,0.02,-3.41,-4.3,-3.86,-3.13,2.75,96.0,2.09,100.37,6.25,7.35,4.13,3.22,178.4
2022,1,9,0.21,0.66,0.16,6.5,0.02,0.01,-3.86,-4.55,-4.2,-3.88,2.71,98.12,1.24,100.28,5.18,7.24,2.1,5.14,194.4
2022,1,10,0.33,0.71,0.26,6.37,0.02,0.02,-4.37,-5.5,-4.94,-5.73,2.51,95.23,0.24,101.79,2.52,4.82,0.55,4.27,33.2
2022,1,11,0.66,0.86,0.5,5.51,0.03,0.02,-13.6,-14.56,-14.08,-14.22,1.13,96.88,0.03,103.07,3.03,3.84,1.57,2.27,115.8
2022,1,12,0.52,0.84,0.39,5.77,0.03,0.02,-9.26,-9.85,-9.55,-8.66,1.82,98.86,0.6,102.46,5.73,7.48,3.95,3.53,205.9
2022,1,13,0.41,0.79,0.3,6.5,0.03,0.02,0.71,0.53,0.62,0.25,3.96,98.93,0.95,100.46,7.93,8.91,6.75,2.16,250.3
2022,1,14,0.47,0.8,0.34,7.07,0.03,0.02,2.16,-0.01,1.08,1.24,3.86,85.88,2.72,99.29,12.78,15.86,9.03,6.83,306.3
2022,1,15,0.55,0.87,0.38,6.95,0.03,0.02,0.61,-1.41,-0.4,-0.06,3.41,86.48,0.27,100.71,9.44,13.26,5.01,8.25,319.4
2022,1,16,0.32,0.85,0.22,6.6,0.02,0.02,-0.29,-0.93,-0.61,-0.45,3.56,95.92,5.56,100.28,7.96,11.21,4.71,6.5,231.7
2022,1,17,0.33,0.9,0.22,6.53,0.02,0.02,-0.42,-2.54,-1.48,-0.78,3.24,85.88,5.36,98.67,11.66,17.13,8.55,8.58,315.7
2022,1,18,0.69,1.0,0.45,5.59,0.04,0.03,-1.93,-4.18,-3.06,-2.73,2.75,85.75,0.1,101.43,6.39,10.88,3.41,7.47,322.5
2022,1,19,0.38,0.97,0.24,6.57,0.03,0.03,0.42,-0.02,0.2,0.04,3.79,97.02,0.48,100.47,7.25,8.49,5.98,2.51,230.5
2022,1,20,0.5,0.99,0.31,6.92,0.03,0.02,0.09,-0.84,-0.38,-0.09,3.65,93.42,5.4,98.0,10.2,12.74,8.24,4.5,235.7
2022,1,21,0.31,1.03,0.19,6.9,0.02,0.02,-1.27,-3.11,-2.19,-1.43,3.04,87.86,3.44,99.1,11.55,12.72,9.42,3.3,341.0
2022,1,22,0.4,0.99,0.24,6.48,0.02,0.02,-3.32,-4.79,-4.05,-3.45,2.62,91.59,0.54,100.97,6.69,8.85,3.72,5.13,2.0
2022,1,23,0.53,1.1,0.3,6.08,0.03,0.03,-4.78,-6.2,-5.49,-5.0,2.33,92.79,0.48,102.24,3.57,6.26,0.76,5.5,207.1
2022,1,24,0.45,1.04,0.25,6.43,0.03,0.03,-2.17,-2.92,-2.54,-2.25,3.04,96.22,1.55,102.1,7.41,8.7,6.39,2.31,204.4
2022,1,25,0.5,1.13,0.28,6.19,0.03,0.03,-0.3,-0.62,-0.46,-0.67,3.61,98.21,1.19,101.43,4.54,6.22,2.1,4.12,301.5
2022,1,26,0.45,1.21,0.24,6.38,0.03,0.03,-4.22,-4.9,-4.56,-4.32,2.64,98.21,1.77,101.03,4.67,7.76,0.9,6.86,198.9
2022,1,27,0.48,1.15,0.25,7.08,0.04,0.04,0.77,0.45,0.61,0.24,3.97,97.61,5.54,99.28,6.8,8.42,5.31,3.11,219.2
2022,1,28,0.58,1.19,0.3,7.06,0.04,0.04,0.21,-0.7,-0.24,-0.17,3.66,93.58,3.14,99.24,7.88,11.15,2.18,8.97,332.7
2022,1,29,0.79,1.27,0.39,6.23,0.05,0.04,-2.26,-3.4,-2.83,-2.78,3.0,93.38,10.91,99.7,8.08,13.53,3.28,10.25,194.8
2022,1,30,0.6,1.25,0.29,7.08,0.04,0.04,0.28,-0.41,-0.07,-0.18,3.81,95.2,7.66,97.07,7.26,11.46,0.47,10.99,236.8
2022,1,31,0.39,1.3,0.19,6.61,0.03,0.03,-3.21,-4.62,-3.91,-3.11,2.71,91.87,3.09,98.83,7.46,9.46,5.53,3.93,336.4
2022,2,1,0.46,1.38,0.21,6.63,0.03,0.03,-4.67,-5.9,-5.28,-4.75,2.44,93.78,1.06,99.16,3.88,5.67,2.55,3.12,295.7
2022,2,2,0.61,1.2,0.27,6.5,0.04,0.04,-6.49,-7.64,-7.07,-6.72,2.12,95.41,0.38,99.42,2.87,3.91,1.29,2.62,95.1
2022,2,3,0.86,1.51,0.38,6.25,0.05,0.05,-5.86,-7.15,-6.5,-6.79,2.19,93.99,0.51,100.69,2.63,3.39,1.17,2.22,260.5
2022,2,4,0.74,1.43,0.32,6.33,0.05,0.05,-5.44,-6.19,-5.82,-4.97,2.38,97.51,1.77,100.45,7.06,8.87,3.14,5.73,155.8
2022,2,5,0.5,1.36,0.21,6.89,0.04,0.04,-0.48,-1.11,-0.8,-0.74,3.56,96.22,5.21,99.18,7.55,9.13,5.19,3.94,211.9
2022,2,6,0.38,1.43,0.15,7.04,0.03,0.03,0.47,0.02,0.25,0.11,3.86,96.67,5.85,98.75,7.73,10.05,5.81,4.24,209.6
2022,2,7,0.48,1.51,0.19,6.78,0.04,0.04,0.21,-0.34,-0.06,-0.15,3.77,96.02,7.52,98.44,5.33,6.51,2.39,4.12,293.2
2022,2,8,0.7,1.55,0.27,6.77,0.05,0.04,-0.34,-1.09,-0.71,-0.77,3.53,95.02,3.56,99.84,6.72,8.88,4.61,4.27,264.4
2022,2,9,0.61,1.7,0.23,6.61,0.04,0.05,0.7,0.34,0.52,0.32,3.9,97.32,1.13,100.17,6.91,9.04,5.2,3.84,248.7
2022,2,10,0.98,1.67,0.36,6.77,0.06,0.08,0.67,0.02,0.34,0.14,3.81,95.48,0.49,100.19,7.85,9.45,6.25,3.2,254.1
2022,2,11,0.92,1.82,0.33,6.58,0.06,0.07,-0.09,-0.84,-0.46,-0.58,3.57,95.03,0.71,100.49,5.22,6.4,3.71,2.69,270.0
2022,2,12,1.3,1.83,0.46,6.27,0.07,0.09,-1.42,-2.96,-2.19,-2.25,3.05,90.66,0.04,101.51,8.11,10.32,4.87,5.45,257.1
2022,2,13,1.2,1.84,0.41,6.12,0.07,0.1,-0.87,-2.29,-1.58,-1.22,3.18,90.8,0.04,101.04,8.86,9.63,7.57,2.06,214.1
2022,2,14,1.55,1.91,0.52,5.82,0.09,0.12,-0.33,-1.67,-1.0,-0.85,3.36,91.3,0.01,100.31,8.12,8.94,7.17,1.77,198.8
2022,2,15,1.32,1.8,0.44,6.55,0.08,0.12,0.02,-0.75,-0.37,-0.35,3.61,95.09,0.88,100.24,7.76,8.67,6.78,1.89,193.3
2022,2,16,0.65,1.89,0.21,6.84,0.05,0.07,1.06,0.7,0.88,0.61,4.03,97.28,7.37,99.4,7.82,10.66,5.45,5.21,181.2
2022,2,17,0.86,1.84,0.27,7.19,0.06,0.08,2.13,1.06,1.6,1.23,4.28,92.68,8.66,96.52,10.95,13.93,8.55,5.38,219.2
2022,2,18,1.18,2.12,0.36,7.06,0.08,0.1,1.05,-0.01,0.52,0.56,3.87,92.58,1.09,98.27,7.63,9.52,6.96,2.56,251.8
2022,2,19,0.7,2.11,0.21,7.09,0.06,0.08,1.24,0.5,0.87,0.63,4.06,94.74,11.59,97.63,9.16,11.67,7.29,4.38,236.6
2022,2,20,0.97,2.14,0.29,6.85,0.07,0.07,0.16,-0.59,-0.22,-0.31,3.68,95.1,2.34,99.19,6.57,9.57,4.5,5.07,240.4
2022,2,21,0.62,2.09,0.18,6.94,0.05,0.06,0.69,-0.05,0.32,0.19,3.89,95.01,7.76,97.85,8.93,11.75,4.62,7.13,184.5
2022,2,22,0.89,2.24,0.25,7.09,0.06,0.07,0.23,-1.2,-0.49,-0.1,3.56,90.23,3.59,98.49,8.74,11.61,5.04,6.57,275.9
2022,2,23,1.45,2.35,0.4,6.1,0.09,0.11,-1.75,-4.51,-3.13,-2.61,2.69,82.41,0.13,100.42,2.53,5.67,0.33,5.34,222.1
2022,2,24,1.38,2.45,0.37,6.56,0.08,0.12,-0.28,-1.47,-0.88,-0.81,3.43,92.94,0.14,100.78,8.71,10.63,4.3,6.33,195.8
2022,2,25,1.49,2.45,0.39,6.87,0.09,0.13,1.63,0.17,0.9,1.0,3.87,90.25,2.03,99.82,9.94,12.06,7.16,4.9,220.1
2022,2,26,2.38,2.65,0.62,6.16,0.12,0.13,0.04,-1.18,-0.57,-0.24,3.44,91.97,0.29,101.95,5.42,6.67,3.5,3.17,317.5
2022,2,27,2.73,2.84,0.69,5.56,0.13,0.2,-2.28,-6.35,-4.32,-2.24,2.27,76.62,0.02,103.3,1.52,3.22,0.48,2.74,47.9
2022,2,28,2.73,2.86,0.68,5.84,0.13,0.21,-0.83,-3.27,-2.05,-1.37,2.92,84.8,0.0,103.15,4.16,5.45,3.2,2.25,243.8
2022,3,1,2.86,2.93,0.7,5.64,0.14,0.21,-0.35,-2.15,-1.25,-0.79,3.16,88.84,0.05,102.84,3.07,3.88,2.25,1.63,259.0
2022,3,2,2.74,2.84,0.66,5.94,0.13,0.23,-0.81,-2.17,-1.49,-1.16,3.19,91.13,0.04,101.89,3.37,4.57,2.48,2.09,263.9
2022,3,3,2.22,2.82,0.52,6.73,0.13,0.21,0.01,-1.17,-0.58,0.08,3.46,92.38,0.29,101.14,3.16,4.25,2.04,2.21,344.2
2022,3,4,1.86,3.16,0.43,6.42,0.11,0.17,-1.49,-3.56,-2.52,-1.08,2.87,86.99,0.14,101.69,5.35,6.27,4.05,2.22,25.8
2022,3,5,3.23,3.32,0.73,5.35,0.16,0.3,-3.34,-7.15,-5.25,-3.05,2.14,77.68,0.01,102.0,2.33,3.47,1.29,2.18,16.6
2022,3,6,1.57,3.22,0.35,6.34,0.11,0.22,-1.37,-2.34,-1.85,-1.59,3.19,93.24,0.08,101.34,5.12,6.57,3.27,3.3,273.3
2022,3,7,1.68,3.25,0.36,7.0,0.12,0.24,0.6,-1.09,-0.25,0.44,3.48,89.07,1.04,101.14,5.53,7.09,2.9,4.19,342.8
2022,3,8,2.32,3.39,0.49,6.48,0.15,0.32,-1.84,-3.79,-2.81,-1.43,2.85,88.23,4.91,101.62,2.64,3.22,1.89,1.33,153.3
2022,3,9,3.3,3.54,0.69,5.83,0.19,0.4,-2.68,-5.47,-4.07,-2.22,2.48,83.42,0.63,102.22,4.27,5.66,2.24,3.42,106.7
2022,3,10,3.58,3.71,0.74,5.15,0.2,0.38,-5.59,-9.88,-7.74,-5.23,1.68,74.33,0.0,103.41,3.33,4.32,2.29,2.03,161.6
2022,3,11,3.09,3.63,0.62,5.42,0.17,0.36,-3.18,-5.95,-4.56,-3.42,2.39,84.07,0.0,103.02,4.74,6.11,4.1,2.01,249.0
2022,3,12,2.96,3.43,0.59,6.06,0.16,0.35,-0.09,-1.9,-0.99,-0.69,3.24,88.92,0.02,102.41,3.68,4.87,0.44,4.43,305.8
2022,3,13,3.49,3.54,0.68,5.76,0.18,0.38,0.99,-1.79,-0.4,-0.13,3.26,82.91,0.06,102.51,1.91,3.06,0.24,2.82,234.8
2022,3,14,3.66,3.76,0.7,5.66,0.19,0.35,1.87,-1.94,-0.04,0.05,3.22,76.95,0.0,102.77,2.11,3.3,0.38,2.92,277.7
2022,3,15,3.65,3.75,0.69,5.77,0.18,0.35,2.45,-0.81,0.82,0.85,3.52,80.33,0.0,102.52,2.55,3.59,0.73,2.86,159.0
